section,pddl_item,evidence,evidence_kind,unique,status,notes
goal,(at obj33 pos4),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj112 apt14),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj113 apt8),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj61 apt8),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj73 apt5),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj132 apt12),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj111 pos11),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj103 apt11),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj51 apt3),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj122 pos10),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj31 pos7),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj72 apt11),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj131 apt13),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj91 apt8),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj13 apt11),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj41 apt14),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj102 pos13),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj12 apt9),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj23 pos12),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj83 apt4),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj62 apt4),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj81 apt8),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj92 apt13),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj43 apt7),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj143 pos4),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj82 apt11),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj32 apt13),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj133 apt3),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj71 pos9),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj63 apt1),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj21 pos1),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj93 apt4),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
goal,(at obj141 pos9),The main objectives are to move obj52 to pos7; obj142 to apt4; obj42 to pos10; obj11 to apt5; obj123 to pos7; obj33 to pos4; obj112 to apt14; obj113 to apt8; obj61 to apt8; obj73 to apt5; obj132 to apt12; obj111 to pos11; obj103 to apt11; obj51 to apt3; obj122 to pos10; obj31 to pos7; obj72 to apt11; obj131 to apt13; obj91 to apt8; obj13 to apt11; obj41 to apt14; obj102 to pos13; obj12 to apt9; obj23 to pos12; obj83 to apt4; obj62 to apt4; obj81 to apt8; obj92 to apt13; obj43 to apt7; obj143 to pos4; obj82 to apt11; obj32 to apt13; obj133 to apt3; obj71 to pos9; obj63 to apt1; obj21 to pos1; obj93 to apt4; obj141 to pos9; obj53 to pos1; and obj101 to pos13.,direct,true,covered,The complete 40-pair sentence explicitly states this goal atom.
